review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
401012097;Lufthansa;3;03.08.16;May 16;3;International;Premium Economy;Newark;Frankfurt;4;2;4;4;4;2;3;We flew in one of the very large fleet of planes that had a second level of just business class. The configuration for the Premium Economy was very odd. There were several rows of Economy in front of us, and the Premium Economy seats were over the wings. The roomier seats were very nice, however, there were definitely not enough flight attendants on the plane. I actually waited almost 1/2 hour after I signaled for a flight attendant before one came. Because there are Economy seats in front of you, it doesn't put you in a good position when getting off the plane. When we were standing in the isle to get off the plane some woman kept pushing my daughter. We told her there was no where to go and to stop pushing. The flight attendant just stood watching this happen until we asked her to intervene.
401011283;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;New York;Frankfurt;1;;;;5;;;I took an overnight flight from jfk to Frankfurt at the end of June. The price was great but flying economy on a transatlantic trip can be quite challenging. Although the attendants were friendly and helpful the seating was cramped and sleep was next to impossible. That being said the food service was quite good, the flight was on time, and boarding and deplaning were accomplished as efficiently as one would expect. I would absolutely fly Lufthansa again.
401011252;Lufthansa;3;03.08.16;Nov 15;9;Europe;Economy;Manchester;Frankfurt;3;2;3;1;1;1;3;Not as good flight feel squashed up not much leg room.lot more room on easyjet .wont use them again.no inflight entertainment. Baggage claim not too bad
401010485;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Washington;Frankfurt;5;5;5;5;5;5;5;It was absolutely great traveling business with Lufthansa, especially in the upper floor of the aircraft. Loved the service and the totally flat seat for sleeping. I slept so well that I arrived in my destination and went straight to what I had planned to do. Normally, I don't sleep well and am not able to enjoy the day wherever I arrive. Thanks, Lufthansa!
401004116;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Budapest;Frankfurt;4;4;4;4;;4;4;Going home, we need to fly Lufthansa from Budapest to Frankfurt, then pick up a United flight from Frankfurt back to Dulles. Basically our return flight to Dulles is business but we needed to fly in coach for the short hop from Budapest to Frankfurt. Checking in at the Budapest airport @ 8 AM on a Sunday was complete chaos. The departure area is not big enough for the number of Lufthansa passengers checking in for their flights. We were in the regular line until I asked one of the Lufthansa reps available to answer questions whether we should check in via the business class line since our flight back to the US from Frankfurt was business class( & our checked luggage would fall under the business requirements, not the coach ones). She wasn't sure but then allowed us to stand in the much shorter line (though it was slow going as well) - the gentleman issuing our boarding passes and taking our checked luggage had no issues w/ us being in the business line so I don't know why the Lufthansa rep wasn't sure. The reps were clustered amongst themselves and not really working w/ passengers to answer questions. One gentleman was trying to get through, his flight was in a hour and she just told him that he had plenty of time and just needed to wait in line(he still had to go through security). Finally we got our boarding passes, the gentleman taking care of it was very efficient, we got through security (w/ me being patted down because of my replaced knee setting off the alarm but the security woman was very nice and was humorous about it - saying I was just getting my AM massage - she was very through but I didn't have a problem w/ that. Got onto the flight and in a very efficient manner, the flight crew got us all seated and we pulled away from the gate, on time. Even though it was a short flight we got a drink & snack - coach seats actually were roomy, much more leg room than in United coach. Once in Frankfurt we looked for the Lufthansa Club lounge since we had a bit of a wait and w/ our business boarding passes we are permitted to use their lounge. Nice lounge, showers are available, very clean bathrooms, a wide variety of free alcohol including hard liquor, wine(including sparkling), & beer on tap. They served a vegetarian stew and had sausages as well. Plenty of snacks and fruits too. I would rate them higher w/ the exception of the messy check-in in Budapest.
401002629;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;Washington;Frankfurt;5;5;5;5;5;5;4;Wasn't sure what to expect, but was pleasantly surprised. Good seats, good service and lots of choices on the in flight entertainment system. Though I didn't tell them pre-flight that I was a vegetarian, they had non meat choices on the menu. Flight was on time leaving and arriving. Won't hesitate to book Lufthansa again.
400996676;Lufthansa;2;03.08.16;Nov 15;9;International;Economy;Chicago;Frankfurt;1;2;2;3;3;3;2;The seats were so close together and not allot of leg room at all. I wish I had taken a sleeping pill to get through the plane ride. The person behind me was trying to stretch out leaving his arms on the top of my seat. A kid started planing the game trouble behind my husband seats at 2 am with the light on. It was a plain miserable flight. The food was ok but so hard to eat because of the limited space you had. My husband also cut his hand getting our carry on luggage out and the stewardace told us there a first aid at the airport but didn't know where. All we wanted was a band aide and clean up the blood. I guess we know we were not in the USA anymore.
400996222;Lufthansa;4;03.08.16;Jul 16;1;International;Premium Economy;Washington;Frankfurt;4;4;4;4;5;3;3;Lufthansa's premium economy beats US carriers to Europe hands down. Lufthansa currently uses a 747 on IAD-FRA route but note that on the -400 version premium economy is behind business and in front of economy while on the -800 version premium economy is strangely located between a small economy class section and in front of the main economy section. Seats are wide--instead of 3 on the aisle there are just 2 and lots of leg room even with seat reclined in row in front. There is no dedicated premium economy check in or early boarding. You get a printed menu, but it's the same as the economy menu, a welcome drink (juice) before takeoff, toiletry kit, bottled water at your seat, and an plug for electronic devices. Otherwise it is the same as regular economy, but cabin crew treat you a bit nicer. The fare is notably higher than regular economy, but the extra leg room and wider seats were worth it for us. Lufthansa's on demand AV system is fantastic, food service is quite good, and the aircraft offers WiFi but we didn't try it.
400989213;Lufthansa;5;03.08.16;May 16;3;International;Business Class;Denver;Frankfurt;5;5;5;5;5;5;5;We have taken this flight three times and each flight was outstanding. The food and service are exceptional. The seating on the plane and comfort in the Business Class Lounge are top of the line.
400987516;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Delhi;Frankfurt;3;3;4;4;4;4;3;Overall good experience, but too big plane, so it takes no much time for boarding and getting down. Meal and beverage was okay (wide variety).
400986286;Lufthansa;3;03.08.16;Apr 16;4;Europe;Economy;Graz;Frankfurt;2;2;;;1;3;;You'll never know, when the staff will be on strike and your flight gets cancelled. Happened to me more than 5 times, always very inconvenient.Other than that an ok airline. Not much choice i.e many alternatives when you are flying from Austria.Many delays.
400986150;Lufthansa;4;03.08.16;Sep 15;11;International;Economy;Calgary;Frankfurt;4;4;4;3;4;5;5;I have flown a few times to Germany via Lufthansa and have no complaints. There have been changes since I first flew in the mid-eighties, but this last flight was still filled with excellent service. The only difference was the food
400986073;Lufthansa;4;03.08.16;Mar 16;5;Europe;Economy;Istanbul;Frankfurt;3;3;4;2;2;4;4;Lufthansa flight was great to Frankfurt. However connected flights time is limited. Its difficult to catch the next flight. Because our next connection was Berlin. Next time we will not prefer connected flights. Its convenient to find various prices to many destinations. Its trustable.
400983878;Lufthansa;3;03.08.16;Jul 16;1;Europe;Business Class;Edinburgh;Frankfurt;5;2;5;3;;3;5;"The check in was great at Edinburgh. Security was no problem. The Aspire lounge was very nice. We were delayed but this was not a problem for me as Frankfurt was my destination. The Lufthansa app kept me informed. Boarding was fine. Some of us changed seats as a young couple wanted to sit together. This was our decision and was fine. The problem started when the crew were serving the meal and drinks. The meal was great. The service was well below par. They served the drinks and disappeared into economy. As the lady behind me said, ""What do you have to around here to get a drink"". The Purser seemed to be running back and forth and did everything he could to avoid eye contact. Getting new supplies for the trolley, heating a babies bottle. Hello!! Did he forget us? It seemed like it. Normally I have nothing but praise for Lufthansa but on this occasion their service fell well below par. Thinking how much the fare was, I was very disappointed. I got the impression that he was trying to keep economy happy because we were late taking off. This was at the expense of the business class passengers. I am not saying he should neglect economy but were were paying for the service we did not really get. *** I would suggest if you want something you should activate the overhead buzzer. The guy behind me did this and got what he wanted. ***I could complain t0 Lufthansa but they never seem to react to anything. I wrote to tell them of a great flight we had to Mallorca and the only reply was they received my E-mail. Enough said."
